"subjid","condition","gamble_order_exp","type","reward","probability","choicenum","bdm","rt","payoffPos"
115,1,126,"1",2133,16,127,444,4.575,"bottom"
115,1,168,"TL",174,82,9,160,6.241,"bottom"
115,1,165,"BR",2069,3,6,196,8.223,"bottom"
115,1,104,"1",1722,31,105,653,24.119,"bottom"
115,1,120,"1",2072,20,121,545,25.183,"bottom"
116,1,22,"1",528,82,23,483,19.389,"top"
116,1,93,"1",1682,33,94,680,12.146,"top"
116,1,15,"1",363,83,16,343,13.32,"top"
116,1,57,"1",1046,60,58,634,10.994,"top"
116,1,60,"1",1039,58,61,642,5.742,"top"
116,1,68,"1",1119,54,69,564,11.403,"top"
116,1,9,"1",172,93,10,262,23.125,"top"
116,1,8,"1",110,95,9,115,23.452,"top"
116,1,31,"1",687,69,32,549,5.653,"top"
116,1,52,"1",877,59,53,452,4.904,"top"
116,1,56,"1",973,58,57,537,14.59,"top"
116,1,18,"1",387,82,19,490,10.38,"top"
116,1,80,"1",1335,45,81,568,24.941,"top"
116,1,4,"1",78,98,5,146,6.541,"top"
116,1,48,"1",874,69,49,735,7.119,"top"
116,1,13,"1",281,88,14,308,5.614,"top"
116,1,81,"1",1305,47,82,665,31.715,"top"
116,1,49,"1",889,68,50,769,16.1,"top"
116,1,79,"1",1142,42,80,413,5.814,"top"
116,1,82,"1",1446,44,83,564,4.014,"top"
116,1,36,"1",784,72,37,630,8.91,"top"
116,1,65,"1",1111,54,66,773,14.184,"top"
116,1,67,"1",1170,57,68,769,7.248,"top"
116,1,33,"1",651,69,34,498,6.463,"top"
116,1,55,"1",973,62,56,436,10.599,"top"
116,1,78,"1",1496,43,79,808,11.541,"top"
116,1,95,"1",1732,31,96,227,10.118,"top"
116,1,50,"1",970,65,51,723,3.868,"top"
116,1,84,"1",1527,40,85,467,9.108,"top"
116,1,71,"1",1278,54,72,727,30.265,"top"
116,1,1,"1",7,100,2,200,16.769,"top"
116,1,98,"1",1722,33,99,316,10.966,"top"
116,1,12,"1",279,88,13,289,14.361,"top"
116,1,46,"1",813,66,47,669,3.894,"top"
116,1,2,"1",24,99,3,84,18.537,"top"
116,1,89,"1",1524,33,90,580,3.219,"top"
116,1,59,"1",1001,61,60,696,8.751,"top"
116,1,23,"1",550,81,24,444,6.551,"top"
116,1,0,"1",3,100,1,18,10.944,"top"
116,1,75,"1",1209,45,76,521,8.145,"top"
116,1,51,"1",898,60,52,665,27.208,"top"
116,1,85,"1",1560,39,86,769,6.743,"top"
116,1,62,"1",1093,56,63,715,13.595,"top"
116,1,90,"1",1483,39,91,366,8.008,"top"
116,1,28,"1",597,74,29,611,13.887,"top"
116,1,83,"1",1462,45,84,866,9.019,"top"
116,1,39,"1",727,69,40,541,10.237,"top"
116,1,99,"1",1722,32,100,952,25.112,"top"
116,1,6,"1",83,97,7,72,25.756,"top"
116,1,91,"1",1623,38,92,428,3.765,"top"
116,1,17,"1",359,84,18,347,15.364,"top"
116,1,26,"1",634,75,27,479,4.11,"top"
116,1,44,"1",803,70,45,684,10.312,"top"
116,1,38,"1",839,73,39,723,4.987,"top"
116,1,30,"1",695,75,31,669,9.023,"top"
116,1,54,"1",969,60,55,812,7.472,"top"
116,1,35,"1",696,72,36,607,8.821,"top"
116,1,92,"1",1603,38,93,471,6.91,"top"
116,1,53,"1",919,62,54,673,22.434,"top"
116,1,77,"1",1285,50,78,828,7.542,"top"
116,1,86,"1",1508,39,87,483,7.684,"top"
116,1,63,"1",1128,59,64,583,8.599,"top"
116,1,58,"1",977,61,59,750,6.627,"top"
116,1,11,"1",190,92,12,157,20.988,"top"
116,1,29,"1",662,74,30,591,10.889,"top"
116,1,76,"1",1234,50,77,990,5.635,"top"
116,1,34,"1",766,71,35,614,6.792,"top"
116,1,27,"1",521,76,28,490,8.286,"top"
116,1,5,"1",69,97,6,72,17.305,"top"
116,1,41,"1",749,69,42,425,16.307,"top"
116,1,88,"1",1651,40,89,696,5.862,"top"
116,1,96,"1",1667,37,97,366,3.595,"top"
116,1,45,"1",846,64,46,521,3.038,"top"
116,1,47,"1",934,66,48,676,3.393,"top"
116,1,19,"1",475,84,20,456,3.94,"top"
116,1,87,"1",1511,37,88,490,2.894,"top"
116,1,3,"1",31,99,4,29,4.673,"top"
116,1,40,"1",752,72,41,680,12.405,"top"
116,1,20,"1",483,83,21,428,7.199,"top"
116,1,21,"1",494,78,22,394,8.688,"top"
116,1,70,"1",1160,52,71,669,3.212,"top"
116,1,32,"1",615,73,33,587,9.534,"top"
116,1,94,"1",1625,37,95,475,4.031,"top"
116,1,16,"1",416,85,17,397,16.641,"top"
116,1,64,"1",944,57,65,560,5.627,"top"
116,1,100,"1",1796,30,101,401,10.101,"top"
116,1,37,"1",758,71,38,700,7.7,"top"
116,1,14,"1",321,87,15,301,5.818,"top"
116,1,66,"1",1191,59,67,622,3.565,"top"
116,1,43,"1",763,66,44,394,6.047,"top"
116,1,73,"1",1208,47,74,552,6.38,"top"
116,1,69,"1",1076,57,70,669,7.552,"top"
116,1,61,"1",1013,57,62,676,8.988,"top"
116,1,10,"1",177,93,11,146,6.697,"top"
116,1,42,"1",824,64,43,719,9.857,"top"
116,1,7,"1",101,97,8,103,11.686,"top"
116,1,24,"1",542,80,25,506,8.343,"top"
116,1,25,"1",667,78,26,580,2.773,"top"
116,1,97,"1",1704,33,98,723,4.806,"top"
116,1,74,"1",1307,53,75,676,6.673,"top"
116,1,72,"1",1277,54,73,975,12.719,"top"
116,1,132,"1",2195,14,133,583,15.405,"top"
116,1,156,"center",1143,43,7,479,14.83,"top"
116,1,129,"1",2172,14,130,591,16.301,"top"
116,1,106,"1",1744,29,107,626,7.476,"top"
116,1,112,"1",1860,27,113,382,8.848,"top"
116,1,109,"1",1830,26,110,355,3.895,"top"
116,1,143,"1",2423,4,144,169,7.066,"top"
116,1,114,"1",1947,24,115,200,6.822,"top"
116,1,159,"center",1453,61,10,862,6.195,"top"
116,1,170,"TR",2161,94,11,2114,15.853,"top"
116,1,151,"center",1116,50,2,893,8.185,"top"
116,1,155,"center",1019,39,6,370,5.389,"top"
116,1,116,"1",2001,21,117,258,5.484,"top"
116,1,163,"BR",2326,12,4,80,11.6,"top"
116,1,104,"1",1722,31,105,518,7.002,"top"
116,1,145,"1",2454,2,146,49,8.603,"top"
116,1,115,"1",1990,30,116,425,6.819,"top"
116,1,142,"1",2383,4,143,149,6.063,"top"
116,1,117,"1",2007,21,118,180,6.265,"top"
116,1,133,"1",2234,12,134,165,4.339,"top"
116,1,162,"BL",174,3,3,169,7.719,"top"
116,1,140,"1",2345,7,141,285,15.427,"top"
116,1,164,"BR",2161,15,5,335,7.094,"top"
116,1,146,"1",2456,2,147,68,3.805,"top"
116,1,149,"1",2485,1,150,10,6.997,"top"
116,1,153,"center",1494,40,4,614,4.081,"top"
116,1,167,"TL",43,94,8,76,13.268,"top"
116,1,136,"1",2251,11,137,122,14.19,"top"
116,1,169,"TR",2326,82,10,2126,10.574,"top"
116,1,123,"1",2078,17,124,204,4.434,"top"
116,1,148,"1",2461,1,149,14,6.484,"top"
116,1,144,"1",2448,2,145,49,3.517,"top"
116,1,137,"1",2271,8,138,235,5.375,"top"
116,1,141,"1",2321,7,142,394,3.564,"top"
116,1,150,"center",1181,60,1,835,7.256,"top"
116,1,110,"1",1844,24,111,56,5.855,"top"
116,1,122,"1",2062,20,123,436,5.897,"top"
116,1,130,"1",2167,13,131,126,3.302,"top"
116,1,147,"1",2463,2,148,45,4.302,"top"
116,1,118,"1",1968,21,119,332,7.045,"top"
116,1,158,"center",1336,50,9,870,6.994,"top"
116,1,128,"1",2146,15,129,359,7.973,"top"
116,1,101,"1",1745,30,102,603,3.3,"top"
116,1,165,"BR",2069,3,6,49,5.778,"top"
116,1,139,"1",2316,6,140,99,4.356,"top"
116,1,121,"1",1990,19,122,289,4.722,"top"
116,1,124,"1",2062,19,125,440,5.614,"top"
116,1,120,"1",2072,20,121,301,8.285,"top"
116,1,127,"1",2151,16,128,142,3.371,"top"
116,1,134,"1",2244,11,135,223,2.776,"top"
116,1,126,"1",2133,16,127,122,3.137,"top"
116,1,157,"center",1413,47,8,874,4.569,"top"
116,1,138,"1",2320,9,139,165,5.69,"top"
116,1,152,"center",1061,50,3,580,8.299,"top"
116,1,102,"1",1795,30,103,332,4.995,"top"
116,1,160,"BL",297,12,1,14,4.257,"top"
116,1,168,"TL",174,82,9,115,4.756,"top"
116,1,125,"1",2145,15,126,611,6.553,"top"
116,1,105,"1",1768,32,106,417,2.932,"top"
116,1,107,"1",1874,29,108,304,5.685,"top"
116,1,103,"1",1705,31,104,308,3.545,"top"
116,1,171,"TR",2069,82,12,1827,10.867,"top"
116,1,108,"1",1775,28,109,204,4.053,"top"
116,1,113,"1",1924,22,114,196,3.139,"top"
116,1,161,"BL",43,15,2,25,8.854,"top"
116,1,131,"1",2205,12,132,250,5.763,"top"
116,1,166,"TL",297,82,7,270,7.401,"top"
116,1,135,"1",2223,11,136,246,6.3,"top"
116,1,111,"1",1872,25,112,432,9.943,"top"
116,1,119,"1",1935,21,120,374,4.853,"top"
116,1,154,"center",1423,42,5,611,4.211,"top"
117,2,56,"1",973,33,57,397,7.609,"top"
117,2,13,"1",281,11,14,53,10.564,"top"
117,2,83,"1",1462,59,84,1021,10.034,"top"
117,2,9,"1",172,7,10,33,15.371,"top"
117,2,3,"1",31,2,4,2,23.756,"top"
117,2,98,"1",1722,60,99,1266,4.994,"top"
117,2,73,"1",1208,50,74,746,22.689,"top"
117,2,12,"1",279,8,13,84,3.893,"top"
117,2,97,"1",1704,59,98,1300,18.732,"top"
117,2,18,"1",387,12,19,29,6.873,"top"
117,2,70,"1",1160,42,71,219,5.376,"top"
117,2,50,"1",970,32,51,192,5.013,"top"
117,2,76,"1",1234,47,77,758,21.276,"top"
117,2,71,"1",1278,43,72,386,5.998,"top"
117,2,53,"1",919,37,54,200,3.182,"top"
117,2,99,"1",1722,65,100,1390,4.676,"top"
117,2,60,"1",1039,33,61,115,3.086,"top"
117,2,61,"1",1013,40,62,401,9.299,"top"
117,2,7,"1",101,4,8,6,21.081,"top"
117,2,86,"1",1508,59,87,1424,10.659,"top"
117,2,10,"1",177,6,11,6,15.103,"top"
117,2,30,"1",695,21,31,33,10.161,"top"
117,2,14,"1",321,11,15,14,7.111,"top"
117,2,91,"1",1623,61,92,1545,8.846,"top"
117,2,66,"1",1191,45,67,537,13.88,"top"
117,2,19,"1",475,13,20,10,3.783,"top"
117,2,96,"1",1667,62,97,1649,4.907,"top"
117,2,49,"1",889,30,50,33,10.765,"top"
117,2,34,"1",766,30,35,115,4.971,"top"
117,2,72,"1",1277,50,73,742,12.159,"top"
117,2,100,"1",1796,68,101,1769,9.543,"top"
117,2,11,"1",190,9,12,6,9.098,"top"
117,2,69,"1",1076,45,70,928,10.342,"top"
117,2,4,"1",78,2,5,6,3.968,"top"
117,2,79,"1",1142,52,80,1110,5.198,"top"
117,2,62,"1",1093,37,63,270,4.497,"top"
117,2,29,"1",662,20,30,33,3.257,"top"
117,2,45,"1",846,31,46,76,9.546,"top"
117,2,85,"1",1560,57,86,1122,6.111,"top"
117,2,28,"1",597,19,29,22,8.409,"top"
117,2,23,"1",550,16,24,29,11.654,"top"
117,2,78,"1",1496,54,79,1320,14.181,"top"
117,2,35,"1",696,24,36,91,4.283,"top"
117,2,59,"1",1001,39,60,130,4.791,"top"
117,2,5,"1",69,2,6,6,7.083,"top"
117,2,43,"1",763,29,44,29,7.088,"top"
117,2,94,"1",1625,62,95,1603,9.366,"top"
117,2,22,"1",528,16,23,10,10.513,"top"
117,2,64,"1",944,39,65,134,8.951,"top"
117,2,40,"1",752,26,41,84,3.087,"top"
117,2,37,"1",758,27,38,87,7.564,"top"
117,2,32,"1",615,21,33,56,3.423,"top"
117,2,17,"1",359,14,18,18,4.86,"top"
117,2,93,"1",1682,58,94,1537,10.697,"top"
117,2,6,"1",83,4,7,2,7.081,"top"
117,2,57,"1",1046,38,58,297,3.794,"top"
117,2,38,"1",839,25,39,99,21.01,"top"
117,2,27,"1",521,20,28,64,7.183,"top"
117,2,82,"1",1446,57,83,1250,12.109,"top"
117,2,67,"1",1170,44,68,262,15.96,"top"
117,2,51,"1",898,33,52,29,4.574,"top"
117,2,33,"1",651,21,34,29,6.193,"top"
117,2,44,"1",803,32,45,29,3.782,"top"
117,2,77,"1",1285,54,78,1207,9.736,"top"
117,2,24,"1",542,15,25,53,9.168,"top"
117,2,87,"1",1511,56,88,1479,7.262,"top"
117,2,95,"1",1732,60,96,1688,14.618,"top"
117,2,21,"1",494,15,22,18,8.255,"top"
117,2,48,"1",874,30,49,22,13.106,"top"
117,2,68,"1",1119,47,69,479,5.078,"top"
117,2,90,"1",1483,61,91,1409,15.062,"top"
117,2,63,"1",1128,39,64,277,6.369,"top"
117,2,39,"1",727,24,40,76,3.556,"top"
117,2,80,"1",1335,57,81,1297,8.804,"top"
117,2,0,"1",3,1,1,2,19.452,"top"
117,2,89,"1",1524,58,90,1455,14.52,"top"
117,2,81,"1",1305,54,82,1258,7.674,"top"
117,2,47,"1",934,30,48,53,5.631,"top"
117,2,92,"1",1603,60,93,1583,9.542,"top"
117,2,54,"1",969,31,55,56,15.747,"top"
117,2,15,"1",363,11,16,10,5.051,"top"
117,2,41,"1",749,28,42,37,4.905,"top"
117,2,20,"1",483,14,21,18,3.158,"top"
117,2,55,"1",973,37,56,29,6.206,"top"
117,2,88,"1",1651,57,89,1552,5.56,"top"
117,2,36,"1",784,22,37,45,10.794,"top"
117,2,31,"1",687,21,32,29,7.168,"top"
117,2,25,"1",667,19,26,10,10.316,"top"
117,2,8,"1",110,7,9,2,4.896,"top"
117,2,75,"1",1209,53,76,1172,6.843,"top"
117,2,26,"1",634,17,27,37,3.283,"top"
117,2,16,"1",416,12,17,14,5.763,"top"
117,2,52,"1",877,33,53,41,6.861,"top"
117,2,1,"1",7,1,2,2,4.224,"top"
117,2,65,"1",1111,40,66,335,9.351,"top"
117,2,2,"1",24,2,3,2,11.168,"top"
117,2,58,"1",977,38,59,45,9.403,"top"
117,2,84,"1",1527,54,85,1463,9.788,"top"
117,2,74,"1",1307,45,75,498,6.287,"top"
117,2,42,"1",824,29,43,68,6.448,"top"
117,2,46,"1",813,31,47,72,4.235,"top"
117,2,107,"1",1874,64,108,1827,8.843,"top"
117,2,128,"1",2146,78,129,2145,19.625,"top"
117,2,153,"center",1494,40,4,417,5.648,"top"
117,2,157,"center",1413,47,8,471,4.097,"top"
117,2,126,"1",2133,81,127,2122,22.992,"top"
117,2,167,"TL",43,94,8,41,27.752,"top"
117,2,130,"1",2167,84,131,2165,15.078,"top"
117,2,146,"1",2456,99,147,2455,42.898,"top"
117,2,105,"1",1768,70,106,1723,9.235,"top"
117,2,156,"center",1143,43,7,335,5.86,"top"
117,2,111,"1",1872,73,112,1858,8.645,"top"
117,2,116,"1",2001,69,117,1986,14.791,"top"
117,2,137,"1",2271,88,138,2242,8.723,"top"
117,2,134,"1",2244,83,135,2238,8.32,"top"
117,2,115,"1",1990,71,116,1971,15.395,"top"
117,2,149,"1",2485,100,150,2500,13.116,"top"
117,2,110,"1",1844,69,111,1800,24.337,"top"
117,2,159,"center",1453,61,10,1359,6.624,"top"
117,2,124,"1",2062,78,125,2052,8.757,"top"
117,2,135,"1",2223,87,136,2211,11.996,"top"
117,2,141,"1",2321,95,142,2316,41.158,"top"
117,2,163,"BR",2326,12,4,22,8.391,"top"
117,2,164,"BR",2161,15,5,6,7.696,"top"
117,2,160,"BL",297,12,1,10,4.512,"top"
117,2,142,"1",2383,97,143,2374,13.206,"top"
117,2,145,"1",2454,98,146,2455,12.636,"top"
117,2,166,"TL",297,82,7,285,10.417,"top"
117,2,165,"BR",2069,3,6,6,9.288,"top"
117,2,104,"1",1722,64,105,1393,12.121,"top"
117,2,152,"center",1061,50,3,614,10.167,"top"
117,2,139,"1",2316,93,140,2316,6.066,"top"
117,2,102,"1",1795,66,103,1417,11.026,"top"
117,2,118,"1",1968,69,119,1831,12.82,"top"
117,2,168,"TL",174,82,9,146,12.896,"top"
117,2,140,"1",2345,93,141,2331,9.339,"top"
117,2,143,"1",2423,97,144,2420,14.789,"top"
117,2,129,"1",2172,83,130,2157,23.123,"top"
117,2,151,"center",1116,50,2,506,8.374,"top"
117,2,170,"TR",2161,94,11,2153,18.39,"top"
117,2,127,"1",2151,82,128,2134,21.817,"top"
117,2,101,"1",1745,69,102,1700,18.599,"top"
117,2,138,"1",2320,92,139,2320,27.059,"top"
117,2,106,"1",1744,66,107,1622,12.302,"top"
117,2,121,"1",1990,74,122,1622,11.182,"top"
117,2,169,"TR",2326,82,10,2203,8.858,"top"
117,2,154,"center",1423,42,5,471,11.804,"top"
117,2,120,"1",2072,74,121,2006,7.535,"top"
117,2,108,"1",1775,69,109,1610,7.798,"top"
117,2,114,"1",1947,72,115,1835,4.041,"top"
117,2,150,"center",1181,60,1,901,28.309,"top"
117,2,117,"1",2007,73,118,1909,15.078,"top"
117,2,119,"1",1935,75,120,1808,5.796,"top"
117,2,155,"center",1019,39,6,235,9.29,"top"
117,2,171,"TR",2069,82,12,2006,10.067,"top"
117,2,113,"1",1924,72,114,1746,20.089,"top"
117,2,125,"1",2145,80,126,2095,14.105,"top"
117,2,122,"1",2062,76,123,1979,10.928,"top"
117,2,109,"1",1830,72,110,1723,4.868,"top"
117,2,112,"1",1860,71,113,1587,9.651,"top"
117,2,132,"1",2195,84,133,2103,14.595,"top"
117,2,161,"BL",43,15,2,2,14.81,"top"
117,2,133,"1",2234,85,134,2192,11.864,"top"
117,2,103,"1",1705,66,104,1258,6.046,"top"
117,2,144,"1",2448,97,145,2447,11.264,"top"
117,2,131,"1",2205,82,132,2188,6.891,"top"
117,2,158,"center",1336,50,9,657,4.768,"top"
117,2,147,"1",2463,99,148,2463,13.737,"top"
117,2,123,"1",2078,75,124,1909,12.089,"top"
117,2,148,"1",2461,100,149,2463,15.097,"top"
117,2,136,"1",2251,88,137,2149,11.753,"top"
117,2,162,"BL",174,3,3,2,14.729,"top"
118,1,65,"1",1111,54,66,614,8.159,"top"
118,1,36,"1",784,72,37,568,20.302,"top"
118,1,80,"1",1335,45,81,626,5.694,"top"
118,1,10,"1",177,93,11,153,13.822,"top"
118,1,53,"1",919,62,54,545,6.95,"top"
118,1,37,"1",758,71,38,521,26.609,"top"
118,1,16,"1",416,85,17,332,10.952,"top"
118,1,11,"1",190,92,12,177,9.624,"top"
118,1,100,"1",1796,30,101,611,14.801,"top"
118,1,30,"1",695,75,31,510,36.668,"top"
118,1,87,"1",1511,37,88,545,5.198,"top"
118,1,56,"1",973,58,57,529,8.344,"top"
118,1,77,"1",1285,50,78,642,12.373,"top"
118,1,58,"1",977,61,59,595,11.032,"top"
118,1,64,"1",944,57,65,521,9.028,"top"
118,1,12,"1",279,88,13,242,14.556,"top"
118,1,70,"1",1160,52,71,583,13.729,"top"
118,1,94,"1",1625,37,95,587,11.15,"top"
118,1,40,"1",752,72,41,510,11.892,"top"
118,1,52,"1",877,59,53,514,12.015,"top"
118,1,98,"1",1722,33,99,580,8.617,"top"
118,1,68,"1",1119,54,69,607,8.408,"top"
118,1,63,"1",1128,59,64,630,7.221,"top"
118,1,18,"1",387,82,19,324,7.401,"top"
118,1,57,"1",1046,60,58,614,5.206,"top"
118,1,42,"1",824,64,43,498,6.754,"top"
118,1,25,"1",667,78,26,506,22.57,"top"
118,1,91,"1",1623,38,92,618,7.9,"top"
118,1,38,"1",839,73,39,397,7.327,"top"
118,1,13,"1",281,88,14,242,10.819,"top"
118,1,35,"1",696,72,36,510,7.649,"top"
118,1,89,"1",1524,33,90,502,8.974,"top"
118,1,66,"1",1191,59,67,607,9.097,"top"
118,1,54,"1",969,60,55,599,7.111,"top"
118,1,72,"1",1277,54,73,665,6.011,"top"
118,1,95,"1",1732,31,96,576,4.808,"top"
118,1,9,"1",172,93,10,157,6.592,"top"
118,1,49,"1",889,68,50,583,12.355,"top"
118,1,44,"1",803,70,45,560,11.824,"top"
118,1,26,"1",634,75,27,483,26.703,"top"
118,1,88,"1",1651,40,89,661,19.794,"top"
118,1,19,"1",475,84,20,394,8.615,"top"
118,1,39,"1",727,69,40,487,7.214,"top"
118,1,41,"1",749,69,42,506,11.018,"top"
118,1,73,"1",1208,47,74,564,3.587,"top"
118,1,34,"1",766,71,35,533,6.542,"top"
118,1,74,"1",1307,53,75,669,7.001,"top"
118,1,6,"1",83,97,7,84,9.172,"top"
118,1,7,"1",101,97,8,97,16.255,"top"
118,1,71,"1",1278,54,72,645,9.006,"top"
118,1,90,"1",1483,39,91,614,12.895,"top"
118,1,14,"1",321,87,15,270,7.825,"top"
118,1,45,"1",846,64,46,545,7.396,"top"
118,1,0,"1",3,100,1,3,8.63,"top"
118,1,67,"1",1170,57,68,638,50.532,"top"
118,1,81,"1",1305,47,82,630,5.188,"top"
118,1,28,"1",597,74,29,436,8.831,"top"
118,1,24,"1",542,80,25,436,23.587,"top"
118,1,85,"1",1560,39,86,626,13.966,"top"
118,1,17,"1",359,84,18,289,9.602,"top"
118,1,59,"1",1001,61,60,611,5.695,"top"
118,1,8,"1",110,95,9,97,15.554,"top"
118,1,21,"1",494,78,22,390,7.851,"top"
118,1,97,"1",1704,33,98,560,11.583,"top"
118,1,5,"1",69,97,6,60,11.569,"top"
118,1,47,"1",934,66,48,623,8.209,"top"
118,1,96,"1",1667,37,97,551,13.505,"top"
118,1,60,"1",1039,58,61,614,10.459,"top"
118,1,22,"1",528,82,23,448,5.679,"top"
118,1,82,"1",1446,44,83,642,11.6,"top"
118,1,69,"1",1076,57,70,591,5.442,"top"
118,1,43,"1",763,66,44,512,25.165,"top"
118,1,62,"1",1093,56,63,568,8.234,"top"
118,1,83,"1",1462,45,84,711,9.457,"top"
118,1,61,"1",1013,57,62,572,8.994,"top"
118,1,33,"1",651,69,34,467,19.676,"top"
118,1,86,"1",1508,39,87,595,11.275,"top"
118,1,84,"1",1527,40,85,610,20.536,"top"
118,1,31,"1",687,69,32,470,15.165,"top"
118,1,93,"1",1682,33,94,561,9.806,"top"
118,1,92,"1",1603,38,93,622,13.124,"top"
118,1,76,"1",1234,50,77,617,15.262,"top"
118,1,99,"1",1722,32,100,583,12.227,"top"
118,1,27,"1",521,76,28,390,17.923,"top"
118,1,23,"1",550,81,24,441,13.563,"top"
118,1,2,"1",24,99,3,25,5.24,"top"
118,1,48,"1",874,69,49,599,35.96,"top"
118,1,78,"1",1496,43,79,525,5.741,"top"
118,1,1,"1",7,100,2,7,5.481,"top"
118,1,29,"1",662,74,30,483,23.707,"top"
118,1,79,"1",1142,42,80,448,4.568,"top"
118,1,15,"1",363,83,16,270,11.014,"top"
118,1,75,"1",1209,45,76,552,6.39,"top"
118,1,3,"1",31,99,4,31,9.765,"top"
118,1,32,"1",615,73,33,452,9.111,"top"
118,1,55,"1",973,62,56,626,11.7,"top"
118,1,51,"1",898,60,52,541,7.663,"top"
118,1,4,"1",78,98,5,78,7.911,"top"
118,1,50,"1",970,65,51,605,12.433,"top"
118,1,20,"1",483,83,21,401,6.991,"top"
118,1,46,"1",813,66,47,537,40.128,"top"
118,1,140,"1",2345,7,141,262,13.367,"top"
118,1,171,"TR",2069,82,12,1626,15.782,"top"
118,1,161,"BL",43,15,2,11,11.158,"top"
118,1,163,"BR",2326,12,4,266,13.633,"top"
118,1,152,"center",1061,50,3,530,9.716,"top"
118,1,111,"1",1872,25,112,475,41.169,"top"
118,1,131,"1",2205,12,132,246,8.337,"top"
118,1,106,"1",1744,29,107,607,8.555,"top"
118,1,142,"1",2383,4,143,130,6.116,"top"
118,1,170,"TR",2161,94,11,2006,13.15,"top"
118,1,169,"TR",2326,82,10,2002,9.421,"top"
118,1,125,"1",2145,15,126,355,9.387,"top"
118,1,129,"1",2172,14,130,359,6.016,"top"
118,1,149,"1",2485,1,150,50,15.709,"top"
118,1,124,"1",2062,19,125,428,7.798,"top"
118,1,135,"1",2223,11,136,266,3.763,"top"
118,1,127,"1",2151,16,128,270,8.02,"top"
118,1,145,"1",2454,2,146,95,8.85,"top"
118,1,122,"1",2062,20,123,417,5.106,"top"
118,1,148,"1",2461,1,149,53,4.23,"top"
118,1,146,"1",2456,2,147,87,8.071,"top"
118,1,166,"TL",297,82,7,254,7.155,"top"
118,1,132,"1",2195,14,133,281,8.062,"top"
118,1,134,"1",2244,11,135,277,3.698,"top"
118,1,133,"1",2234,12,134,270,3.971,"top"
118,1,105,"1",1768,32,106,599,5.589,"top"
118,1,155,"center",1019,39,6,401,5.732,"top"
118,1,167,"TL",43,94,8,41,7.886,"top"
118,1,107,"1",1874,29,108,607,6.544,"top"
118,1,168,"TL",174,82,9,165,6.521,"top"
118,1,120,"1",2072,20,121,417,6.344,"top"
118,1,162,"BL",174,3,3,6,12.671,"top"
118,1,156,"center",1143,43,7,506,3.605,"top"
118,1,115,"1",1990,30,116,684,6.885,"top"
118,1,147,"1",2463,2,148,84,5.572,"top"
118,1,108,"1",1775,28,109,494,10.944,"top"
118,1,141,"1",2321,7,142,204,4.792,"top"
118,1,130,"1",2167,13,131,285,14.476,"top"
118,1,104,"1",1722,31,105,576,7.751,"top"
118,1,112,"1",1860,27,113,452,10.328,"top"
118,1,137,"1",2271,8,138,231,6.132,"top"
118,1,117,"1",2007,21,118,448,4.306,"top"
118,1,128,"1",2146,15,129,355,6.656,"top"
118,1,109,"1",1830,26,110,459,12.518,"top"
118,1,154,"center",1423,42,5,614,28.785,"top"
118,1,164,"BR",2161,15,5,359,4.687,"top"
118,1,153,"center",1494,40,4,603,8.139,"top"
118,1,157,"center",1413,47,8,707,6.919,"top"
118,1,150,"center",1181,60,1,614,5.867,"top"
118,1,118,"1",1968,21,119,456,5.807,"top"
118,1,151,"center",1116,50,2,576,5.908,"top"
118,1,158,"center",1336,50,9,680,7.251,"top"
118,1,102,"1",1795,30,103,580,3.876,"top"
118,1,103,"1",1705,31,104,514,7.602,"top"
118,1,110,"1",1844,24,111,471,9.113,"top"
118,1,136,"1",2251,11,137,285,4.124,"top"
118,1,116,"1",2001,21,117,498,3.528,"top"
118,1,114,"1",1947,24,115,564,5.171,"top"
118,1,165,"BR",2069,3,6,80,6.015,"top"
118,1,144,"1",2448,2,145,91,5.011,"top"
118,1,101,"1",1745,30,102,556,15.948,"top"
118,1,123,"1",2078,17,124,347,18.128,"top"
118,1,126,"1",2133,16,127,390,5.49,"top"
118,1,121,"1",1990,19,122,452,6.1,"top"
118,1,139,"1",2316,6,140,242,7.531,"top"
118,1,143,"1",2423,4,144,115,8.825,"top"
118,1,119,"1",1935,21,120,560,3.898,"top"
118,1,160,"BL",297,12,1,56,6.411,"top"
118,1,138,"1",2320,9,139,285,4.568,"top"
118,1,113,"1",1924,22,114,537,4.278,"top"
118,1,159,"center",1453,61,10,498,8.747,"top"
119,1,51,"1",898,60,52,847,9.498,"bottom"
119,1,83,"1",1462,45,84,634,9.692,"bottom"
119,1,3,"1",31,99,4,31,17.268,"bottom"
119,1,40,"1",752,72,41,591,12.062,"bottom"
119,1,98,"1",1722,33,99,242,14.772,"bottom"
119,1,50,"1",970,65,51,742,10.954,"bottom"
119,1,69,"1",1076,57,70,843,11.361,"bottom"
119,1,42,"1",824,64,43,719,8.484,"bottom"
119,1,10,"1",177,93,11,161,11.682,"bottom"
119,1,70,"1",1160,52,71,762,13.887,"bottom"
119,1,68,"1",1119,54,69,824,7.077,"bottom"
119,1,95,"1",1732,31,96,192,4.782,"bottom"
119,1,67,"1",1170,57,68,952,6.536,"bottom"
119,1,56,"1",973,58,57,843,11.296,"bottom"
119,1,22,"1",528,82,23,490,10.062,"bottom"
119,1,85,"1",1560,39,86,29,11.154,"bottom"
119,1,13,"1",281,88,14,250,6.638,"bottom"
